File Created Date: 2024-05-29			Comments: RECORDING START TIME: Tue May 28 22:03:03 EDT 2024, DURATION: 30s.  0818 right, 1064 left.

PPG	Derivative	Time	Laterality
"1.8742144E7"	0	"1.280676406"	"LEFT_ARM"
"1.875899E7"	0	"1.3207765100000002"	"LEFT_ARM"
"1.8790652E7"	0	"1.3608766140000002"	"LEFT_ARM"
"1.8814692E7"	0	"1.4009461980000002"	"LEFT_ARM"
"1.8843136E7"	0	"1.4410463020000002"	"LEFT_ARM"
"1.88734E7"	0	"1.4810853640000001"	"LEFT_ARM"
"1.8905848E7"	0	"1.521215989"	"LEFT_ARM"
"1.8927124E7"	0	"1.561316093"	"LEFT_ARM"
"1.8922508E7"	0	"1.601416146"	"LEFT_ARM"
"1.8871932E7"	0	"1.641485729"	"LEFT_ARM"
"1.8817128E7"	0	"1.6815553120000002"	"LEFT_ARM"
"1.8766248E7"	0	"1.7217164580000002"	"LEFT_ARM"
"1.8722522E7"	0	"1.7617860410000001"	"LEFT_ARM"
"1.8680192E7"	0	"1.8018861460000002"	"LEFT_ARM"
"1.8652392E7"	0	"1.8418946870000001"	"LEFT_ARM"
"1.86389E7"	0	"1.8820863540000001"	"LEFT_ARM"
"1.8624748E7"	0	"1.922186458"	"LEFT_ARM"
"1.8621918E7"	0	"1.9622865100000002"	"LEFT_ARM"
"1.8617348E7"	0	"2.002386614"	"LEFT_ARM"
"1.8627868E7"	0	"2.042395156"	"LEFT_ARM"
"1.8635752E7"	0	"2.082016302"	"LEFT_ARM"
"1.8644046E7"	0	"2.122085885"	"LEFT_ARM"
"1.8659166E7"	0	"2.162277552"	"LEFT_ARM"
"1.8676492E7"	0	"2.202347135"	"LEFT_ARM"
"1.86915E7"	0	"2.2424167180000003"	"LEFT_ARM"
"1.8705192E7"	0	"2.282486302"	"LEFT_ARM"
"1.8723232E7"	0	"2.3226473960000003"	"LEFT_ARM"
"1.8742536E7"	0	"2.362808541"	"LEFT_ARM"
"1.8762504E7"	0	"2.402908646"	"LEFT_ARM"
"1.8787666E7"	0	"2.442947708"	"LEFT_ARM"
"1.8808922E7"	0	"2.4830172910000003"	"LEFT_ARM"
"1.883128E7"	0	"2.523117396"	"LEFT_ARM"
"1.8849734E7"	0	"2.5632785410000003"	"LEFT_ARM"
"1.8881606E7"	0	"2.603348125"	"LEFT_ARM"
"1.8903528E7"	0	"2.643417656"	"LEFT_ARM"
"1.888436E7"	0	"2.68342625"	"LEFT_ARM"
"1.884015E7"	0	"2.723587343"	"LEFT_ARM"
"1.8786608E7"	0	"2.763687448"	"LEFT_ARM"
"1.8748832E7"	0	"2.803757031"	"LEFT_ARM"
"1.871988E7"	0	"2.843826614"	"LEFT_ARM"
"1.8686444E7"	0	"2.883865677"	"LEFT_ARM"
"1.8674588E7"	0	"2.923965781"	"LEFT_ARM"
"1.8668016E7"	0	"2.964126927"	"LEFT_ARM"
"1.8678768E7"	0	"3.004227031"	"LEFT_ARM"
"1.8685844E7"	0	"3.044296562"	"LEFT_ARM"
"1.8683986E7"	0	"3.084337708"	"LEFT_ARM"
"1.8707448E7"	0	"3.1244683330000003"	"LEFT_ARM"
"1.8723948E7"	0	"3.1646294790000002"	"LEFT_ARM"
"1.8757356E7"	0	"3.204729583"	"LEFT_ARM"
"1.877859E7"	0	"3.2447991660000004"	"LEFT_ARM"
"1.8797156E7"	0	"3.284929791"	"LEFT_ARM"
"1.8822136E7"	0	"3.324968854"	"LEFT_ARM"
"1.8850584E7"	0	"3.365099427"	"LEFT_ARM"
"1.8872158E7"	0	"3.4052300520000003"	"LEFT_ARM"
"1.8908328E7"	0	"3.445299635"	"LEFT_ARM"
"1.8930758E7"	0	"3.485369218"	"LEFT_ARM"
"1.8963984E7"	0	"3.5254998430000004"	"LEFT_ARM"
"1.8980872E7"	0	"3.565599948"	"LEFT_ARM"
"1.901318E7"	0	"3.6057000520000004"	"LEFT_ARM"
"1.9039104E7"	0	"3.6458001560000004"	"LEFT_ARM"
"1.9069894E7"	0	"3.685808698"	"LEFT_ARM"
"1.9088552E7"	0	"3.7259697910000003"	"LEFT_ARM"
"1.9057392E7"	0	"3.7661004160000005"	"LEFT_ARM"
"1.90121E7"	0	"3.806200521"	"LEFT_ARM"
"1.8955986E7"	0	"3.846300625"	"LEFT_ARM"
"1.8912672E7"	0	"3.8864007290000004"	"LEFT_ARM"
"1.8876548E7"	0	"3.926531354"	"LEFT_ARM"
"1.8835048E7"	0	"3.966631458"	"LEFT_ARM"
"1.8817516E7"	0	"4.00673151"	"LEFT_ARM"
"1.8810276E7"	0	"4.046831614"	"LEFT_ARM"
"1.8800028E7"	0	"4.085979271"	"LEFT_ARM"
"1.8800744E7"	0	"4.126170937"	"LEFT_ARM"
"1.8809174E7"	0	"4.166301562"	"LEFT_ARM"
"1.881972E7"	0	"4.2064016660000005"	"LEFT_ARM"
"1.8831992E7"	0	"4.246501771"	"LEFT_ARM"
"1.8851456E7"	0	"4.286540833"	"LEFT_ARM"
"1.8869768E7"	0	"4.3267324480000005"	"LEFT_ARM"
"1.8888936E7"	0	"4.366863073"	"LEFT_ARM"
"1.8907136E7"	0	"4.406963177000001"	"LEFT_ARM"
"1.8931286E7"	0	"4.447063281"	"LEFT_ARM"
"1.894537E7"	0	"4.487071823"	"LEFT_ARM"
"1.8972348E7"	0	"4.527263489"	"LEFT_ARM"
"1.9000472E7"	0	"4.567363541000001"	"LEFT_ARM"
"1.9021684E7"	0	"4.607494166"	"LEFT_ARM"
"1.9047076E7"	0	"4.647563750000001"	"LEFT_ARM"
"1.9069662E7"	0	"4.687663854"	"LEFT_ARM"
"1.9096642E7"	0	"4.727794479"	"LEFT_ARM"
"1.9124356E7"	0	"4.767894583"	"LEFT_ARM"
"1.912879E7"	0	"4.807994687"	"LEFT_ARM"
"1.9086692E7"	0	"4.848064271"	"LEFT_ARM"
"1.902738E7"	0	"4.888103333"	"LEFT_ARM"
"1.8977724E7"	0	"4.9282949480000005"	"LEFT_ARM"
"1.893179E7"	0	"4.968395052"	"LEFT_ARM"
"1.8883004E7"	0	"5.008495156"	"LEFT_ARM"
"1.8852904E7"	0	"5.04859526"	"LEFT_ARM"
"1.8836864E7"	0	"5.089885885"	"LEFT_ARM"
"1.8827486E7"	0	"5.130047031"	"LEFT_ARM"
"1.8820364E7"	0	"5.170177604"	"LEFT_ARM"
"1.8814802E7"	0	"5.2102777080000005"	"LEFT_ARM"
"1.881214E7"	0	"5.250347291000001"	"LEFT_ARM"
"1.88245E7"	0	"5.2903558330000005"	"LEFT_ARM"
"1.8826616E7"	0	"5.330516979"	"LEFT_ARM"
"1.8845872E7"	0	"5.370617083"	"LEFT_ARM"
"1.8853776E7"	0	"5.410717187"	"LEFT_ARM"
"1.8869288E7"	0	"5.450817291"	"LEFT_ARM"
"1.8886474E7"	0	"5.490825833000001"	"LEFT_ARM"
"1.8901896E7"	0	"5.531017448"	"LEFT_ARM"
"1.8921864E7"	0	"5.5711175520000005"	"LEFT_ARM"
"1.8934824E7"	0	"5.611187135000001"	"LEFT_ARM"
"1.8957344E7"	0	"5.651287239"	"LEFT_ARM"
"1.8981032E7"	0	"5.691295781"	"LEFT_ARM"
"1.8990984E7"	0	"5.731395885"	"LEFT_ARM"
"1.9009392E7"	0	"5.771587552000001"	"LEFT_ARM"
"1.903646E7"	0	"5.811657135"	"LEFT_ARM"
"1.9059252E7"	0	"5.851757239"	"LEFT_ARM"
"1.903547E7"	0	"5.891735260000001"	"LEFT_ARM"
"1.8989444E7"	0	"5.931835364"	"LEFT_ARM"
"1.8929882E7"	0	"5.9719964580000005"	"LEFT_ARM"
"1.888512E7"	0	"6.012066041000001"	"LEFT_ARM"
"1.884376E7"	0	"6.052166146"	"LEFT_ARM"
"1.8804096E7"	0	"6.092245468000001"	"LEFT_ARM"
"1.8785848E7"	0	"6.132345573"	"LEFT_ARM"
"1.8776316E7"	0	"6.172506718"	"LEFT_ARM"
"1.8771236E7"	0	"6.212606823000001"	"LEFT_ARM"
"1.8762112E7"	0	"6.252676406"	"LEFT_ARM"
"1.8774452E7"	0	"6.292715468000001"	"LEFT_ARM"
"1.8780724E7"	0	"6.332846041000001"	"LEFT_ARM"
"1.8796238E7"	0	"6.372915625"	"LEFT_ARM"
"1.881554E7"	0	"6.4130157290000005"	"LEFT_ARM"
"1.8834104E7"	0	"6.453085312000001"	"LEFT_ARM"
"1.8854812E7"	0	"6.493124375000001"	"LEFT_ARM"
"1.887262E7"	0	"6.5332550000000005"	"LEFT_ARM"
"1.8896288E7"	0	"6.573355104"	"LEFT_ARM"
"1.8921772E7"	0	"6.613485729000001"	"LEFT_ARM"
"1.894668E7"	0	"6.653585833"	"LEFT_ARM"
"1.8967684E7"	0	"6.693624896"	"LEFT_ARM"
"1.8997604E7"	0	"6.733724948000001"	"LEFT_ARM"
"1.9019982E7"	0	"6.7738555730000005"	"LEFT_ARM"
"1.9046156E7"	0	"6.813955677"	"LEFT_ARM"
"1.906886E7"	0	"6.8540557810000005"	"LEFT_ARM"
"1.9095836E7"	0	"6.894064323"	"LEFT_ARM"
"1.9094E7"	0	"6.934255989"	"LEFT_ARM"
"1.905576E7"	0	"6.974356093000001"	"LEFT_ARM"
"1.9008748E7"	0	"7.014456146000001"	"LEFT_ARM"
"1.8963636E7"	0	"7.05455625"	"LEFT_ARM"
"1.8924784E7"	0	"7.094545052000001"	"LEFT_ARM"
"1.8883418E7"	0	"7.134706198000001"	"LEFT_ARM"
"1.88657E7"	0	"7.174775781"	"LEFT_ARM"
"1.8852904E7"	0	"7.2148758850000005"	"LEFT_ARM"
"1.8850148E7"	0	"7.254945468000001"	"LEFT_ARM"
"1.885364E7"	0	"7.2949540100000005"	"LEFT_ARM"
"1.8860626E7"	0	"7.3351151560000005"	"LEFT_ARM"
"1.8862392E7"	0	"7.37521526"	"LEFT_ARM"
"1.88822E7"	0	"7.415284791"	"LEFT_ARM"
"1.8890842E7"	0	"7.455384896000001"	"LEFT_ARM"
"1.891143E7"	0	"7.495454479"	"LEFT_ARM"
"1.8935076E7"	0	"7.535585104000001"	"LEFT_ARM"
"1.8953252E7"	0	"7.575685208"	"LEFT_ARM"
"1.8976462E7"	0	"7.6157547910000005"	"LEFT_ARM"
"1.899418E7"	0	"7.655854896"	"LEFT_ARM"
"1.9025176E7"	0	"7.695893958"	"LEFT_ARM"
"1.9040734E7"	0	"7.736055104"	"LEFT_ARM"
"1.9061644E7"	0	"7.776124635"	"LEFT_ARM"
"1.9090596E7"	0	"7.816224739000001"	"LEFT_ARM"
"1.9119826E7"	0	"7.856294323"	"LEFT_ARM"
"1.9136808E7"	0	"7.896333385"	"LEFT_ARM"
"1.9169692E7"	0	"7.936494531"	"LEFT_ARM"
"1.9190512E7"	0	"7.976564114"	"LEFT_ARM"
"1.918596E7"	0	"8.016664218"	"LEFT_ARM"
"1.915064E7"	0	"8.056764323000001"	"LEFT_ARM"
"1.9100664E7"	0	"8.096960312"	"LEFT_ARM"
"1.905944E7"	0	"8.137121406"	"LEFT_ARM"
"1.9021108E7"	0	"8.177252031"	"LEFT_ARM"
"1.8979608E7"	0	"8.217352135"	"LEFT_ARM"
"1.8954652E7"	0	"8.257452239000001"	"LEFT_ARM"
"1.8945048E7"	0	"8.297552060000001"	"LEFT_ARM"
"1.8943256E7"	0	"8.337652165"	"LEFT_ARM"
"1.8932434E7"	0	"8.377752269"	"LEFT_ARM"
"1.893712E7"	0	"8.417852373"	"LEFT_ARM"
"1.8942798E7"	0	"8.457953519"	"LEFT_ARM"
"1.8950332E7"	0	"8.498023102000001"	"LEFT_ARM"
"1.896842E7"	0	"8.538153727000001"	"LEFT_ARM"
"1.8983908E7"	0	"8.578253832"	"LEFT_ARM"
"1.8997462E7"	0	"8.618353936"	"LEFT_ARM"
"1.9015456E7"	0	"8.65845404"	"LEFT_ARM"
"1.9031564E7"	0	"8.698462582000001"	"LEFT_ARM"
"1.9044616E7"	0	"8.738623727"	"LEFT_ARM"
"1.9060792E7"	0	"8.778723779"	"LEFT_ARM"
"1.9074032E7"	0	"8.818823884"	"LEFT_ARM"
"1.9094068E7"	0	"8.858923988"	"LEFT_ARM"
"1.9121552E7"	0	"8.899024092000001"	"LEFT_ARM"
"1.913768E7"	0	"8.939093675"	"LEFT_ARM"
"1.9152756E7"	0	"8.979193779000001"	"LEFT_ARM"
"1.9178168E7"	0	"9.019293884000001"	"LEFT_ARM"
"1.919474E7"	0	"9.059393988"	"LEFT_ARM"
"1.9186374E7"	0	"9.099539352"	"LEFT_ARM"
"1.9151008E7"	0	"9.139669925"	"LEFT_ARM"
"1.9094688E7"	0	"9.179800550000001"	"LEFT_ARM"
"1.9050776E7"	0	"9.219900654"	"LEFT_ARM"
"1.90053E7"	0	"9.260000759"	"LEFT_ARM"
"1.8963868E7"	0	"9.300100863"	"LEFT_ARM"
"1.893944E7"	0	"9.340200967000001"	"LEFT_ARM"
"1.892662E7"	0	"9.38027055"	"LEFT_ARM"
"1.8918072E7"	0	"9.420370654000001"	"LEFT_ARM"
"1.8908742E7"	0	"9.460470707"	"LEFT_ARM"
"1.890116E7"	0	"9.50054029"	"LEFT_ARM"
"1.8903114E7"	0	"9.540640394"	"LEFT_ARM"
"1.891304E7"	0	"9.580740498"	"LEFT_ARM"
"1.8923978E7"	0	"9.620840602000001"	"LEFT_ARM"
"1.8940498E7"	0	"9.660910186"	"LEFT_ARM"
"1.8953596E7"	0	"9.700979769"	"LEFT_ARM"
"1.8970532E7"	0	"9.740988311"	"LEFT_ARM"
"1.8984616E7"	0	"9.781149457000001"	"LEFT_ARM"
"1.9009412E7"	0	"9.821249561"	"LEFT_ARM"
"1.902584E7"	0	"9.861319144000001"	"LEFT_ARM"
"1.904981E7"	0	"9.901419196"	"LEFT_ARM"
"1.9067206E7"	0	"9.941427738"	"LEFT_ARM"
"1.9097768E7"	0	"9.981558363000001"	"LEFT_ARM"
"1.9121392E7"	0	"10.021658467"	"LEFT_ARM"
"1.914823E7"	0	"10.061758571"	"LEFT_ARM"
"1.9173688E7"	0	"10.100728675000001"	"LEFT_ARM"
"1.9191704E7"	0	"10.140737217"	"LEFT_ARM"
"1.9175276E7"	0	"10.180928884"	"LEFT_ARM"
"1.9129248E7"	0	"10.221028988"	"LEFT_ARM"
"1.907966E7"	0	"10.26112904"	"LEFT_ARM"
"1.9049674E7"	0	"10.301198623000001"	"LEFT_ARM"
"1.9011158E7"	0	"10.341237686000001"	"LEFT_ARM"
"1.8983424E7"	0	"10.381398832"	"LEFT_ARM"
"1.8964442E7"	0	"10.421498936"	"LEFT_ARM"
"1.8964532E7"	0	"10.461568519"	"LEFT_ARM"
"1.896196E7"	0	"10.501668623"	"LEFT_ARM"
"1.8963526E7"	0	"10.541768727000001"	"LEFT_ARM"
"1.8968716E7"	0	"10.581868832000001"	"LEFT_ARM"
"1.8976392E7"	0	"10.621999404"	"LEFT_ARM"
"1.8988548E7"	0	"10.662099509"	"LEFT_ARM"
"1.9015204E7"	0	"10.702199613000001"	"LEFT_ARM"
"1.9031886E7"	0	"10.742269196"	"LEFT_ARM"
"1.9048064E7"	0	"10.782369300000001"	"LEFT_ARM"
"1.9065388E7"	0	"10.822408363000001"	"LEFT_ARM"
"1.9086188E7"	0	"10.862477946"	"LEFT_ARM"
"1.9112774E7"	0	"10.902547529000001"	"LEFT_ARM"
"1.9137498E7"	0	"10.942617113"	"LEFT_ARM"
"1.9155192E7"	0	"10.982717217000001"	"LEFT_ARM"
"1.9178446E7"	0	"11.0227868"	"LEFT_ARM"
"1.9211304E7"	0	"11.062856332"	"LEFT_ARM"
"1.9232652E7"	0	"11.104333884"	"LEFT_ARM"
"1.9258644E7"	0	"11.144433988000001"	"LEFT_ARM"
"1.9275462E7"	0	"11.184503571"	"LEFT_ARM"
"1.9297408E7"	0	"11.224603675000001"	"LEFT_ARM"
"1.9273418E7"	0	"11.264673259"	"LEFT_ARM"
"1.9234676E7"	0	"11.304742842000001"	"LEFT_ARM"
"1.9188396E7"	0	"11.344812425"	"LEFT_ARM"
"1.9154868E7"	0	"11.384882009"	"LEFT_ARM"
"1.910983E7"	0	"11.424951592000001"	"LEFT_ARM"
"1.9080696E7"	0	"11.464990654000001"	"LEFT_ARM"
"1.905112E7"	0	"11.505060238"	"LEFT_ARM"
"1.9048316E7"	0	"11.5450993"	"LEFT_ARM"
"1.9052728E7"	0	"11.585168884000002"	"LEFT_ARM"
"1.9046362E7"	0	"11.625238467"	"LEFT_ARM"
"1.9053762E7"	0	"11.665277529"	"LEFT_ARM"
"1.9068032E7"	0	"11.705347113"	"LEFT_ARM"
"1.9076442E7"	0	"11.745416644"	"LEFT_ARM"
"1.9096552E7"	0	"11.785516748000001"	"LEFT_ARM"
"1.910928E7"	0	"11.825586332"	"LEFT_ARM"
"1.9131292E7"	0	"11.865655915000001"	"LEFT_ARM"
"1.9151492E7"	0	"11.905694977000001"	"LEFT_ARM"
"1.9170428E7"	0	"11.945764561"	"LEFT_ARM"
"1.9192968E7"	0	"11.985834144"	"LEFT_ARM"
"1.9220244E7"	0	"12.025903727000001"	"LEFT_ARM"
"1.9240996E7"	0	"12.065973311"	"LEFT_ARM"
"1.9263124E7"	0	"12.106085550000001"	"LEFT_ARM"
"1.9285896E7"	0	"12.146155134"	"LEFT_ARM"
"1.93089E7"	0	"12.186224717"	"LEFT_ARM"
"1.9330936E7"	0	"12.226294300000001"	"LEFT_ARM"
"1.935189E7"	0	"12.266363884"	"LEFT_ARM"
"1.9369124E7"	0	"12.306433467000002"	"LEFT_ARM"
"1.937974E7"	0	"12.346472529000001"	"LEFT_ARM"
"1.9354788E7"	0	"12.386572582000001"	"LEFT_ARM"
"1.9299132E7"	0	"12.426642165"	"LEFT_ARM"
"1.9256756E7"	0	"12.46677279"	"LEFT_ARM"
"1.9212476E7"	0	"12.506872894"	"LEFT_ARM"
"1.917176E7"	0	"12.546972998000001"	"LEFT_ARM"
"1.9135178E7"	0	"12.587073102000002"	"LEFT_ARM"
"1.9114036E7"	0	"12.627203727000001"	"LEFT_ARM"
"1.9102686E7"	0	"12.667303832"	"LEFT_ARM"
"1.9102088E7"	0	"12.707403884000001"	"LEFT_ARM"
"1.909354E7"	0	"12.747473467"	"LEFT_ARM"
"1.9098156E7"	0	"12.787573571000001"	"LEFT_ARM"
"1.90988E7"	0	"12.827673675000002"	"LEFT_ARM"
"1.9112292E7"	0	"12.867773779"	"LEFT_ARM"
"1.9119574E7"	0	"12.907843363000001"	"LEFT_ARM"
"1.9134026E7"	0	"12.947912946"	"LEFT_ARM"
"1.9144898E7"	0	"12.988043571"	"LEFT_ARM"
"1.915797E7"	0	"13.028113154000001"	"LEFT_ARM"
"1.917461E7"	0	"13.068213207000001"	"LEFT_ARM"
"1.9188306E7"	0	"13.108653727"	"LEFT_ARM"
"1.9211078E7"	0	"13.148723311000001"	"LEFT_ARM"
"1.9234676E7"	0	"13.188823415000002"	"LEFT_ARM"
"1.9255908E7"	0	"13.228923519"	"LEFT_ARM"
"1.9277924E7"	0	"13.269023623"	"LEFT_ARM"
"1.9300764E7"	0	"13.309093207"	"LEFT_ARM"
"1.9320662E7"	0	"13.349193311"	"LEFT_ARM"
"1.935341E7"	0	"13.389293415000001"	"LEFT_ARM"
"1.9372824E7"	0	"13.429393467"	"LEFT_ARM"
"1.9361912E7"	0	"13.469493571000001"	"LEFT_ARM"
"1.9325032E7"	0	"13.509593675000001"	"LEFT_ARM"
"1.928038E7"	0	"13.549663259"	"LEFT_ARM"
"1.9254048E7"	0	"13.589763363000001"	"LEFT_ARM"
"1.9221992E7"	0	"13.629863467000002"	"LEFT_ARM"
"1.91946E7"	0	"13.669902529000002"	"LEFT_ARM"
"1.918148E7"	0	"13.710063675"	"LEFT_ARM"
"1.9180856E7"	0	"13.750133259"	"LEFT_ARM"
"1.9174772E7"	0	"13.790233311000001"	"LEFT_ARM"
"1.9183868E7"	0	"13.830302894"	"LEFT_ARM"
"1.9188512E7"	0	"13.870402998000001"	"LEFT_ARM"
"1.9193452E7"	0	"13.910472582"	"LEFT_ARM"
"1.9212246E7"	0	"13.950542165000002"	"LEFT_ARM"
"1.9234056E7"	0	"13.990642269"	"LEFT_ARM"
"1.9248074E7"	0	"14.030742373"	"LEFT_ARM"
"1.9266088E7"	0	"14.070842477000001"	"LEFT_ARM"
"1.9284652E7"	0	"14.111822946"	"LEFT_ARM"
"1.9303084E7"	0	"14.15192305"	"LEFT_ARM"
"1.9326018E7"	0	"14.191992582000001"	"LEFT_ARM"
"1.9345456E7"	0	"14.232092686000001"	"LEFT_ARM"
"1.9374068E7"	0	"14.272101227"	"LEFT_ARM"
"1.9399366E7"	0	"14.312292894"	"LEFT_ARM"
"1.9420596E7"	0	"14.352362477000002"	"LEFT_ARM"
"1.9452288E7"	0	"14.392371019"	"LEFT_ARM"
"1.9467796E7"	0	"14.432532165000001"	"LEFT_ARM"
"1.9489464E7"	0	"14.472632269000002"	"LEFT_ARM"
"1.9518004E7"	0	"14.512732373"	"LEFT_ARM"
"1.9511758E7"	0	"14.552832425"	"LEFT_ARM"
"1.9479196E7"	0	"14.592871488"	"LEFT_ARM"
"1.9434752E7"	0	"14.633002113000002"	"LEFT_ARM"
"1.9393208E7"	0	"14.673102217"	"LEFT_ARM"
"1.9362968E7"	0	"14.713202321"	"LEFT_ARM"
"1.9334544E7"	0	"14.753332946"	"LEFT_ARM"
"1.9303704E7"	0	"14.793372009"	"LEFT_ARM"
"1.9297452E7"	0	"14.833533154000001"	"LEFT_ARM"
"1.9291684E7"	0	"14.873541696"	"LEFT_ARM"
"1.9286516E7"	0	"14.91370279"	"LEFT_ARM"
"1.9289092E7"	0	"14.953833415"	"LEFT_ARM"
"1.929711E7"	0	"14.993902998000001"	"LEFT_ARM"
"1.9309036E7"	0	"15.034003102000002"	"LEFT_ARM"
"1.9317974E7"	0	"15.074103207"	"LEFT_ARM"
"1.9334656E7"	0	"15.112182477000001"	"LEFT_ARM"
"1.9355132E7"	0	"15.152282582000002"	"LEFT_ARM"
"1.9372618E7"	0	"15.192352165"	"LEFT_ARM"
"1.9391046E7"	0	"15.232452217"	"LEFT_ARM"
"1.9410096E7"	0	"15.272552321000001"	"LEFT_ARM"
"1.9431514E7"	0	"15.312652425000001"	"LEFT_ARM"
"1.9448816E7"	0	"15.352722009"	"LEFT_ARM"
"1.9464282E7"	0	"15.392791592000002"	"LEFT_ARM"
"1.9492844E7"	0	"15.432861175000001"	"LEFT_ARM"
"1.9513776E7"	0	"15.472869717000002"	"LEFT_ARM"
"1.9529336E7"	0	"15.513030863000001"	"LEFT_ARM"
"1.9553324E7"	0	"15.553130967000001"	"LEFT_ARM"
"1.9575864E7"	0	"15.593231071000002"	"LEFT_ARM"
"1.9598224E7"	0	"15.633300654000001"	"LEFT_ARM"
"1.958791E7"	0	"15.673339717000001"	"LEFT_ARM"
"1.9545282E7"	0	"15.713470290000002"	"LEFT_ARM"
"1.9498888E7"	0	"15.753570394"	"LEFT_ARM"
"1.9472048E7"	0	"15.793609457"	"LEFT_ARM"
"1.9428504E7"	0	"15.833709561000001"	"LEFT_ARM"
"1.939245E7"	0	"15.873779144"	"LEFT_ARM"
"1.9370344E7"	0	"15.913879248"	"LEFT_ARM"
"1.9357316E7"	0	"15.953979352000001"	"LEFT_ARM"
"1.9351844E7"	0	"15.994048936"	"LEFT_ARM"
"1.934364E7"	0	"16.034149040000003"	"LEFT_ARM"
"1.934364E7"	0	"16.074157582"	"LEFT_ARM"
"1.9348904E7"	0	"16.115764561000002"	"LEFT_ARM"
"1.9357936E7"	0	"16.155834144"	"LEFT_ARM"
"1.9369332E7"	0	"16.195934248"	"LEFT_ARM"
"1.938496E7"	0	"16.236003832"	"LEFT_ARM"
"1.939098E7"	0	"16.276103936000002"	"LEFT_ARM"
"1.9407062E7"	0	"16.316173519"	"LEFT_ARM"
"1.9420048E7"	0	"16.356273623"	"LEFT_ARM"
"1.9432732E7"	0	"16.396343207"	"LEFT_ARM"
"1.9446128E7"	0	"16.436443311"	"LEFT_ARM"
"1.9461338E7"	0	"16.476543415000002"	"LEFT_ARM"
"1.9469658E7"	0	"16.516643467"	"LEFT_ARM"
"1.949002E7"	0	"16.556713050000003"	"LEFT_ARM"
"1.9504932E7"	0	"16.596782634"	"LEFT_ARM"
"1.9521084E7"	0	"16.636882738"	"LEFT_ARM"
"1.9544868E7"	0	"16.676891279"	"LEFT_ARM"
"1.9557186E7"	0	"16.717082946"	"LEFT_ARM"
"1.957504E7"	0	"16.757183050000002"	"LEFT_ARM"
"1.9564172E7"	0	"16.797252634"	"LEFT_ARM"
"1.9526234E7"	0	"16.837352738"	"LEFT_ARM"
"1.947809E7"	0	"16.8773918"	"LEFT_ARM"
"1.9432224E7"	0	"16.917522373"	"LEFT_ARM"
"1.9395368E7"	0	"16.957622477"	"LEFT_ARM"
"1.9367262E7"	0	"16.997692061000002"	"LEFT_ARM"
"1.9331188E7"	0	"17.037792165000003"	"LEFT_ARM"
"1.9325372E7"	0	"17.077861748"	"LEFT_ARM"
"1.9312184E7"	0	"17.118124092000002"	"LEFT_ARM"
"1.9299084E7"	0	"17.158193675"	"LEFT_ARM"
"1.9296556E7"	0	"17.198263259"	"LEFT_ARM"
"1.9293108E7"	0	"17.238332842000002"	"LEFT_ARM"
"1.9304508E7"	0	"17.278341384"	"LEFT_ARM"
"1.930915E7"	0	"17.318472009"	"LEFT_ARM"
"1.931733E7"	0	"17.358572113"	"LEFT_ARM"
"1.9330246E7"	0	"17.398611175000003"	"LEFT_ARM"
