File Created Date: 2024-06-03			Comments: RECORDING START TIME: Sun Jun 02 22:13:58 EDT 2024, DURATION: 30s. Left 0818, right 1064. Right tourniquet.

PPG	Derivative	Time	Laterality
"2.2342616E7"	0	"1.305657813"	"LEFT_ARM"
"2.238507E7"	0	"1.345208594"	"LEFT_ARM"
"2.242157E7"	0	"1.384728854"	"LEFT_ARM"
"2.247235E7"	0	"1.424218594"	"LEFT_ARM"
"2.251634E7"	0	"1.463708334"	"LEFT_ARM"
"2.2555124E7"	0	"1.503320156"	"LEFT_ARM"
"2.2540846E7"	0	"1.542840417"	"LEFT_ARM"
"2.2480072E7"	0	"1.582360677"	"LEFT_ARM"
"2.2404848E7"	0	"1.621911459"	"LEFT_ARM"
"2.2362818E7"	0	"1.6614317710000002"	"LEFT_ARM"
"2.2306944E7"	0	"1.7009825520000001"	"LEFT_ARM"
"2.2274744E7"	0	"1.7405028130000002"	"LEFT_ARM"
"2.2267224E7"	0	"1.7800230730000002"	"LEFT_ARM"
"2.2275368E7"	0	"1.819078906"	"LEFT_ARM"
"2.2280784E7"	0	"1.858690729"	"LEFT_ARM"
"2.2289904E7"	0	"1.8982109900000002"	"LEFT_ARM"
"2.2310276E7"	0	"1.9377617710000001"	"LEFT_ARM"
"2.2329708E7"	0	"1.977282031"	"LEFT_ARM"
"2.2357832E7"	0	"2.016771771"	"LEFT_ARM"
"2.2390144E7"	0	"2.056322552"	"LEFT_ARM"
"2.2423624E7"	0	"2.095842813"	"LEFT_ARM"
"2.2457788E7"	0	"2.135363073"	"LEFT_ARM"
"2.2494658E7"	0	"2.174883334"	"LEFT_ARM"
"2.2529112E7"	0	"2.214403594"	"LEFT_ARM"
"2.2566948E7"	0	"2.253923854"	"LEFT_ARM"
"2.2602024E7"	0	"2.2934441150000002"	"LEFT_ARM"
"2.2645192E7"	0	"2.332994896"	"LEFT_ARM"
"2.2677678E7"	0	"2.372515156"	"LEFT_ARM"
"2.2733664E7"	0	"2.4120354170000002"	"LEFT_ARM"
"2.2775582E7"	0	"2.451555677"	"LEFT_ARM"
"2.278464E7"	0	"2.49107599"	"LEFT_ARM"
"2.2735288E7"	0	"2.5305962500000003"	"LEFT_ARM"
"2.2668816E7"	0	"2.5701470310000003"	"LEFT_ARM"
"2.2612368E7"	0	"2.6096978130000004"	"LEFT_ARM"
"2.256045E7"	0	"2.6492485940000003"	"LEFT_ARM"
"2.2499588E7"	0	"2.688768854"	"LEFT_ARM"
"2.245958E7"	0	"2.7282891150000004"	"LEFT_ARM"
"2.2456592E7"	0	"2.7677788540000003"	"LEFT_ARM"
"2.2452746E7"	0	"2.807299115"	"LEFT_ARM"
"2.2454768E7"	0	"2.846692865"	"LEFT_ARM"
"2.2474342E7"	0	"2.8862131250000003"	"LEFT_ARM"
"2.2497168E7"	0	"2.925733386"	"LEFT_ARM"
"2.2509962E7"	0	"2.965223125"	"LEFT_ARM"
"2.2540964E7"	0	"3.0048044270000003"	"LEFT_ARM"
"2.2585896E7"	0	"3.044324688"	"LEFT_ARM"
"2.2612766E7"	0	"3.083875469"	"LEFT_ARM"
"2.2636928E7"	0	"3.123365209"	"LEFT_ARM"
"2.2677422E7"	0	"3.1629465110000003"	"LEFT_ARM"
"2.2709872E7"	0	"3.2024972920000003"	"LEFT_ARM"
"2.2744524E7"	0	"3.2420480730000003"	"LEFT_ARM"
"2.2783192E7"	0	"3.2815988540000003"	"LEFT_ARM"
"2.2819118E7"	0	"3.3211496360000003"	"LEFT_ARM"
"2.2864112E7"	0	"3.3607004170000003"	"LEFT_ARM"
"2.290158E7"	0	"3.4002511980000003"	"LEFT_ARM"
"2.2947344E7"	0	"3.4398019790000003"	"LEFT_ARM"
"2.2980966E7"	0	"3.4793527610000003"	"LEFT_ARM"
"2.2927824E7"	0	"3.518811979"	"LEFT_ARM"
"2.2860492E7"	0	"3.5584543230000003"	"LEFT_ARM"
"2.2803676E7"	0	"3.5980051040000003"	"LEFT_ARM"
"2.2750622E7"	0	"3.637433854"	"LEFT_ARM"
"2.2701982E7"	0	"3.6770456250000003"	"LEFT_ARM"
"2.2663828E7"	0	"3.7165964060000003"	"LEFT_ARM"
"2.2658356E7"	0	"3.756177709"	"LEFT_ARM"
"2.2669528E7"	0	"3.79572849"	"LEFT_ARM"
"2.2677192E7"	0	"3.836976302"	"LEFT_ARM"
"2.268611E7"	0	"3.8766185940000004"	"LEFT_ARM"
"2.2694544E7"	0	"3.9161693750000004"	"LEFT_ARM"
"2.2720444E7"	0	"3.955750677"	"LEFT_ARM"
"2.2741416E7"	0	"3.995301459"	"LEFT_ARM"
"2.2773784E7"	0	"4.034791198000001"	"LEFT_ARM"
"2.2806266E7"	0	"4.074341979000001"	"LEFT_ARM"
"2.2846616E7"	0	"4.114014844000001"	"LEFT_ARM"
"2.2886676E7"	0	"4.153565625000001"	"LEFT_ARM"
"2.2910244E7"	0	"4.193146927"	"LEFT_ARM"
"2.2946832E7"	0	"4.232636667"	"LEFT_ARM"
"2.299712E7"	0	"4.27224849"	"LEFT_ARM"
"2.3020368E7"	0	"4.311799271"	"LEFT_ARM"
"2.3057924E7"	0	"4.351380573"	"LEFT_ARM"
"2.3097732E7"	0	"4.390931354"	"LEFT_ARM"
"2.3139108E7"	0	"4.430482136"	"LEFT_ARM"
"2.3171988E7"	0	"4.470002396"	"LEFT_ARM"
"2.313899E7"	0	"4.509583698"	"LEFT_ARM"
"2.3072486E7"	0	"4.549134479"	"LEFT_ARM"
"2.301168E7"	0	"4.588685261"	"LEFT_ARM"
"2.2949308E7"	0	"4.628175000000001"	"LEFT_ARM"
"2.2909532E7"	0	"4.667725781000001"	"LEFT_ARM"
"2.2871208E7"	0	"4.707337604"	"LEFT_ARM"
"2.285508E7"	0	"4.746918906"	"LEFT_ARM"
"2.2863938E7"	0	"4.786469688"	"LEFT_ARM"
"2.2870036E7"	0	"4.825989948"	"LEFT_ARM"
"2.2879728E7"	0	"4.8655870310000005"	"LEFT_ARM"
"2.2888842E7"	0	"4.905229375"	"LEFT_ARM"
"2.290922E7"	0	"4.944749636"	"LEFT_ARM"
"2.2944292E7"	0	"4.984330938"	"LEFT_ARM"
"2.2966436E7"	0	"5.023881719"	"LEFT_ARM"
"2.3003984E7"	0	"5.0634325"	"LEFT_ARM"
"2.3032228E7"	0	"5.103013802"	"LEFT_ARM"
"2.30628E7"	0	"5.1425645840000005"	"LEFT_ARM"
"2.3100524E7"	0	"5.182084844"	"LEFT_ARM"
"2.3139564E7"	0	"5.221635625"	"LEFT_ARM"
"2.3167824E7"	0	"5.261216927"	"LEFT_ARM"
"2.3207976E7"	0	"5.3007677090000005"	"LEFT_ARM"
"2.3255362E7"	0	"5.340287969"	"LEFT_ARM"
"2.3290352E7"	0	"5.37983875"	"LEFT_ARM"
"2.3329244E7"	0	"5.419328490000001"	"LEFT_ARM"
"2.336412E7"	0	"5.458940313"	"LEFT_ARM"
"2.3404672E7"	0	"5.4985216150000005"	"LEFT_ARM"
"2.3389824E7"	0	"5.538041875"	"LEFT_ARM"
"2.3316824E7"	0	"5.577592656"	"LEFT_ARM"
"2.3246586E7"	0	"5.617112917"	"LEFT_ARM"
"2.3201336E7"	0	"5.656694219"	"LEFT_ARM"
"2.3154124E7"	0	"5.696245"	"LEFT_ARM"
"2.31044E7"	0	"5.735795781"	"LEFT_ARM"
"2.3081836E7"	0	"5.775316042"	"LEFT_ARM"
"2.3088332E7"	0	"5.8149278650000005"	"LEFT_ARM"
"2.3086192E7"	0	"5.8544786460000005"	"LEFT_ARM"
"2.3081262E7"	0	"5.894155156"	"LEFT_ARM"
"2.3096392E7"	0	"5.933705938"	"LEFT_ARM"
"2.3116452E7"	0	"5.973226198000001"	"LEFT_ARM"
"2.3123948E7"	0	"6.012776979000001"	"LEFT_ARM"
"2.3155492E7"	0	"6.052297240000001"	"LEFT_ARM"
"2.3196006E7"	0	"6.091848021000001"	"LEFT_ARM"
"2.3216496E7"	0	"6.131368281"	"LEFT_ARM"
"2.3249776E7"	0	"6.170919063"	"LEFT_ARM"
"2.327676E7"	0	"6.210469844"	"LEFT_ARM"
"2.3296706E7"	0	"6.250020625"	"LEFT_ARM"
"2.3340384E7"	0	"6.289571406"	"LEFT_ARM"
"2.3378938E7"	0	"6.329091667"	"LEFT_ARM"
"2.3414672E7"	0	"6.368611927000001"	"LEFT_ARM"
"2.3438064E7"	0	"6.408193229"	"LEFT_ARM"
"2.3482172E7"	0	"6.447744011"	"LEFT_ARM"
"2.352215E7"	0	"6.487294792"	"LEFT_ARM"
"2.3560672E7"	0	"6.526815052000001"	"LEFT_ARM"
"2.360148E7"	0	"6.566365834000001"	"LEFT_ARM"
"2.3586918E7"	0	"6.605886094000001"	"LEFT_ARM"
"2.3522576E7"	0	"6.645436875000001"	"LEFT_ARM"
"2.3460576E7"	0	"6.6849876560000006"	"LEFT_ARM"
"2.3394412E7"	0	"6.724538438000001"	"LEFT_ARM"
"2.335828E7"	0	"6.764028177"	"LEFT_ARM"
"2.3315456E7"	0	"6.803548438000001"	"LEFT_ARM"
"2.3289952E7"	0	"6.8430687500000005"	"LEFT_ARM"
"2.3294996E7"	0	"6.8826195310000005"	"LEFT_ARM"
"2.331218E7"	0	"6.922501979000001"	"LEFT_ARM"
"2.3310638E7"	0	"6.9620222400000005"	"LEFT_ARM"
"2.3321722E7"	0	"7.0015730210000005"	"LEFT_ARM"
"2.3334748E7"	0	"7.041062761"	"LEFT_ARM"
"2.3359732E7"	0	"7.080613542"	"LEFT_ARM"
"2.3380504E7"	0	"7.12004224"	"LEFT_ARM"
"2.3416948E7"	0	"7.1596540630000005"	"LEFT_ARM"
"2.344402E7"	0	"7.1992048440000005"	"LEFT_ARM"
"2.347844E7"	0	"7.2386335420000005"	"LEFT_ARM"
"2.3506876E7"	0	"7.278214844000001"	"LEFT_ARM"
"2.3541442E7"	0	"7.317765625000001"	"LEFT_ARM"
"2.3579878E7"	0	"7.357316406000001"	"LEFT_ARM"
"2.3622332E7"	0	"7.396867188000001"	"LEFT_ARM"
"2.3645956E7"	0	"7.436326406"	"LEFT_ARM"
"2.3682144E7"	0	"7.475877188"	"LEFT_ARM"
"2.3729844E7"	0	"7.51545849"	"LEFT_ARM"
"2.375338E7"	0	"7.555009271"	"LEFT_ARM"
"2.3798568E7"	0	"7.594560052"	"LEFT_ARM"
"2.3840656E7"	0	"7.634049792000001"	"LEFT_ARM"
"2.3850286E7"	0	"7.673631094"	"LEFT_ARM"
"2.3785604E7"	0	"7.713181875"	"LEFT_ARM"
"2.3727732E7"	0	"7.752732656"	"LEFT_ARM"
"2.3679492E7"	0	"7.792283438"	"LEFT_ARM"
"2.364077E7"	0	"7.831742656"	"LEFT_ARM"
"2.3593672E7"	0	"7.871323959000001"	"LEFT_ARM"
"2.3584552E7"	0	"7.910874740000001"	"LEFT_ARM"
"2.3585064E7"	0	"7.950324375"	"LEFT_ARM"
"2.3581956E7"	0	"7.989875156"	"LEFT_ARM"
"2.3582612E7"	0	"8.029456459"	"LEFT_ARM"
"2.359512E7"	0	"8.068885209000001"	"LEFT_ARM"
"2.3610456E7"	0	"8.108496979"	"LEFT_ARM"
"2.3627832E7"	0	"8.148047761"	"LEFT_ARM"
"2.3661116E7"	0	"8.187568073000001"	"LEFT_ARM"
"2.3692056E7"	0	"8.227118854"	"LEFT_ARM"
"2.3725256E7"	0	"8.266608594000001"	"LEFT_ARM"
"2.3751752E7"	0	"8.306189896000001"	"LEFT_ARM"
"2.3781816E7"	0	"8.345710156"	"LEFT_ARM"
"2.3818772E7"	0	"8.385260938"	"LEFT_ARM"
"2.385074E7"	0	"8.424720156000001"	"LEFT_ARM"
"2.3871488E7"	0	"8.464331979"	"LEFT_ARM"
"2.3907016E7"	0	"8.503882761"	"LEFT_ARM"
"2.3952208E7"	0	"8.543403021000001"	"LEFT_ARM"
"2.397828E7"	0	"8.582923281000001"	"LEFT_ARM"
"2.4023014E7"	0	"8.622474063"	"LEFT_ARM"
"2.405288E7"	0	"8.661994323"	"LEFT_ARM"
"2.4092E7"	0	"8.701545104000001"	"LEFT_ARM"
"2.4093392E7"	0	"8.741065365"	"LEFT_ARM"
"2.403068E7"	0	"8.780585625"	"LEFT_ARM"
"2.3975172E7"	0	"8.820136406000001"	"LEFT_ARM"
"2.3925028E7"	0	"8.859687188"	"LEFT_ARM"
"2.387758E7"	0	"8.899207448"	"LEFT_ARM"
"2.3830368E7"	0	"8.938727709"	"LEFT_ARM"
"2.3788426E7"	0	"8.978575000000001"	"LEFT_ARM"
"2.3799824E7"	0	"9.018034219"	"LEFT_ARM"
"2.3798456E7"	0	"9.057646042"	"LEFT_ARM"
"2.3797432E7"	0	"9.097166302"	"LEFT_ARM"
"2.3813528E7"	0	"9.136717084"	"LEFT_ARM"
"2.3820964E7"	0	"9.176237344"	"LEFT_ARM"
"2.3838232E7"	0	"9.215757604"	"LEFT_ARM"
"2.385536E7"	0	"9.255308386000001"	"LEFT_ARM"
"2.3891404E7"	0	"9.294859167"	"LEFT_ARM"
"2.3912202E7"	0	"9.334379479"	"LEFT_ARM"
"2.394497E7"	0	"9.373930261"	"LEFT_ARM"
"2.3964688E7"	0	"9.413450521000001"	"LEFT_ARM"
"2.39911E7"	0	"9.453001302"	"LEFT_ARM"
"2.4022104E7"	0	"9.492521563"	"LEFT_ARM"
"2.405721E7"	0	"9.532072344000001"	"LEFT_ARM"
"2.4089292E7"	0	"9.571592604000001"	"LEFT_ARM"
"2.412924E7"	0	"9.611112865"	"LEFT_ARM"
"2.4153518E7"	0	"9.650663646"	"LEFT_ARM"
"2.418184E7"	0	"9.690183906000001"	"LEFT_ARM"
"2.4226888E7"	0	"9.729704167000001"	"LEFT_ARM"
"2.4263504E7"	0	"9.769254948"	"LEFT_ARM"
"2.4280144E7"	0	"9.808805729000001"	"LEFT_ARM"
"2.4238146E7"	0	"9.848356511"	"LEFT_ARM"
"2.4178734E7"	0	"9.887876771"	"LEFT_ARM"
"2.4113684E7"	0	"9.927427552000001"	"LEFT_ARM"
"2.4073338E7"	0	"9.966947813"	"LEFT_ARM"
"2.4037406E7"	0	"10.004544531"	"LEFT_ARM"
"2.400877E7"	0	"10.044095313000001"	"LEFT_ARM"
"2.3996318E7"	0	"10.083646094"	"LEFT_ARM"
"2.3998908E7"	0	"10.123135834000001"	"LEFT_ARM"
"2.3998168E7"	0	"10.162717136000001"	"LEFT_ARM"
"2.3996376E7"	0	"10.202267917"	"LEFT_ARM"
"2.4014438E7"	0	"10.241727136000002"	"LEFT_ARM"
"2.4028744E7"	0	"10.281308438"	"LEFT_ARM"
"2.4050856E7"	0	"10.320859219"	"LEFT_ARM"
"2.406593E7"	0	"10.36041"	"LEFT_ARM"
"2.40977E7"	0	"10.399930261000002"	"LEFT_ARM"
"2.4123028E7"	0	"10.439389479"	"LEFT_ARM"
"2.4155028E7"	0	"10.479001302"	"LEFT_ARM"
"2.4182154E7"	0	"10.518521563"	"LEFT_ARM"
"2.4217256E7"	0	"10.558072344000001"	"LEFT_ARM"
"2.4240394E7"	0	"10.597623125"	"LEFT_ARM"
"2.4280032E7"	0	"10.637051875000001"	"LEFT_ARM"
"2.4319866E7"	0	"10.676663698"	"LEFT_ARM"
"2.43552E7"	0	"10.716153438000001"	"LEFT_ARM"
"2.4384604E7"	0	"10.755765261"	"LEFT_ARM"
"2.4419992E7"	0	"10.795285521"	"LEFT_ARM"
"2.4461904E7"	0	"10.834866823"	"LEFT_ARM"
"2.4489804E7"	0	"10.874356563000001"	"LEFT_ARM"
"2.4483332E7"	0	"10.913876823"	"LEFT_ARM"
"2.442546E7"	0	"10.953458125000001"	"LEFT_ARM"
"2.436862E7"	0	"10.993352604"	"LEFT_ARM"
"2.433864E7"	0	"11.032811823000001"	"LEFT_ARM"
"2.4293734E7"	0	"11.072393125000001"	"LEFT_ARM"
"2.4264048E7"	0	"11.111943906"	"LEFT_ARM"
"2.426034E7"	0	"11.151494688000001"	"LEFT_ARM"
"2.4258406E7"	0	"11.191014948000001"	"LEFT_ARM"
"2.4275472E7"	0	"11.230474167"	"LEFT_ARM"
"2.42763E7"	0	"11.270055469"	"LEFT_ARM"
"2.4277324E7"	0	"11.30960625"	"LEFT_ARM"
"2.4295788E7"	0	"11.349126511000001"	"LEFT_ARM"
"2.4316216E7"	0	"11.388677292"	"LEFT_ARM"
"2.4340752E7"	0	"11.428197552"	"LEFT_ARM"
"2.435648E7"	0	"11.467656771000001"	"LEFT_ARM"
"2.4388936E7"	0	"11.507268594000001"	"LEFT_ARM"
"2.4420136E7"	0	"11.546788854"	"LEFT_ARM"
"2.4451052E7"	0	"11.586309115"	"LEFT_ARM"
"2.4474476E7"	0	"11.625737865000001"	"LEFT_ARM"
"2.4502082E7"	0	"11.665288646"	"LEFT_ARM"
"2.4538444E7"	0	"11.704869948"	"LEFT_ARM"
"2.457024E7"	0	"11.744390209"	"LEFT_ARM"
"2.4601672E7"	0	"11.783910469"	"LEFT_ARM"
"2.4629084E7"	0	"11.823339167"	"LEFT_ARM"
"2.4662076E7"	0	"11.862920469"	"LEFT_ARM"
"2.4697866E7"	0	"11.902501771"	"LEFT_ARM"
"2.4725448E7"	0	"11.942052552000002"	"LEFT_ARM"
"2.4701E7"	0	"11.982501146"	"LEFT_ARM"
"2.4645038E7"	0	"12.022051927000001"	"LEFT_ARM"
"2.4589676E7"	0	"12.061572188000001"	"LEFT_ARM"
"2.4552632E7"	0	"12.101153490000002"	"LEFT_ARM"
"2.4512486E7"	0	"12.140704271"	"LEFT_ARM"
"2.4475468E7"	0	"12.180224531"	"LEFT_ARM"
"2.4460426E7"	0	"12.219775313000001"	"LEFT_ARM"
"2.4459428E7"	0	"12.259295573000001"	"LEFT_ARM"
"2.4450396E7"	0	"12.298846354"	"LEFT_ARM"
"2.4474276E7"	0	"12.338397136000001"	"LEFT_ARM"
"2.4475444E7"	0	"12.377917396"	"LEFT_ARM"
"2.4487782E7"	0	"12.417437656"	"LEFT_ARM"
"2.4501002E7"	0	"12.456957917"	"LEFT_ARM"
"2.451904E7"	0	"12.496508698000001"	"LEFT_ARM"
"2.4533228E7"	0	"12.536028959000001"	"LEFT_ARM"
"2.4571352E7"	0	"12.575549219000001"	"LEFT_ARM"
"2.4585256E7"	0	"12.615008438"	"LEFT_ARM"
"2.4616888E7"	0	"12.654620261000002"	"LEFT_ARM"
"2.4642728E7"	0	"12.694171042"	"LEFT_ARM"
"2.4678492E7"	0	"12.733691302"	"LEFT_ARM"
"2.4691568E7"	0	"12.773242084000001"	"LEFT_ARM"
"2.4724024E7"	0	"12.812762344000001"	"LEFT_ARM"
"2.4759526E7"	0	"12.852313125"	"LEFT_ARM"
"2.4790272E7"	0	"12.891833438"	"LEFT_ARM"
"2.4803636E7"	0	"12.931353698"	"LEFT_ARM"
"2.4845236E7"	0	"12.970873959"	"LEFT_ARM"
"2.4847774E7"	0	"13.011391459"	"LEFT_ARM"
"2.4806712E7"	0	"13.050911719"	"LEFT_ARM"
"2.473348E7"	0	"13.090431979000002"	"LEFT_ARM"
"2.4704788E7"	0	"13.129952240000001"	"LEFT_ARM"
"2.4666178E7"	0	"13.169503021"	"LEFT_ARM"
"2.462361E7"	0	"13.209023281"	"LEFT_ARM"
"2.4584776E7"	0	"13.248574063000001"	"LEFT_ARM"
"2.458218E7"	0	"13.288094323000001"	"LEFT_ARM"
"2.4579814E7"	0	"13.327614584"	"LEFT_ARM"
"2.4575084E7"	0	"13.367134844"	"LEFT_ARM"
"2.4575144E7"	0	"13.406685625000001"	"LEFT_ARM"
"2.45901E7"	0	"13.446205886000001"	"LEFT_ARM"
"2.4597996E7"	0	"13.485726146000001"	"LEFT_ARM"
"2.4614068E7"	0	"13.525185365"	"LEFT_ARM"
"2.464515E7"	0	"13.564705625"	"LEFT_ARM"
"2.4655636E7"	0	"13.604286927"	"LEFT_ARM"
"2.4675984E7"	0	"13.643715677000001"	"LEFT_ARM"
"2.4699888E7"	0	"13.6833275"	"LEFT_ARM"
"2.4716872E7"	0	"13.722847761"	"LEFT_ARM"
"2.4755138E7"	0	"13.762337500000001"	"LEFT_ARM"
"2.4781322E7"	0	"13.801888281"	"LEFT_ARM"
"2.4807966E7"	0	"13.841378021"	"LEFT_ARM"
"2.4818596E7"	0	"13.880928802000001"	"LEFT_ARM"
"2.485404E7"	0	"13.920449063000001"	"LEFT_ARM"
"2.4898718E7"	0	"13.959969323000001"	"LEFT_ARM"
"2.4916156E7"	0	"13.99790375"	"LEFT_ARM"
"2.492904E7"	0	"14.037332448"	"LEFT_ARM"
"2.4879256E7"	0	"14.076944271"	"LEFT_ARM"
"2.4827714E7"	0	"14.116495052000001"	"LEFT_ARM"
"2.4784742E7"	0	"14.156015313000001"	"LEFT_ARM"
"2.4747842E7"	0	"14.195535573"	"LEFT_ARM"
"2.4721828E7"	0	"14.234964323000002"	"LEFT_ARM"
"2.4696698E7"	0	"14.274576094"	"LEFT_ARM"
"2.4696468E7"	0	"14.314035365"	"LEFT_ARM"
"2.4696868E7"	0	"14.353616667"	"LEFT_ARM"
"2.4696668E7"	0	"14.393167448000002"	"LEFT_ARM"
"2.4688404E7"	0	"14.432596146000002"	"LEFT_ARM"
"2.4704388E7"	0	"14.47223849"	"LEFT_ARM"
"2.4722256E7"	0	"14.511728229000001"	"LEFT_ARM"
"2.4730832E7"	0	"14.551279011"	"LEFT_ARM"
"2.474776E7"	0	"14.590799271000002"	"LEFT_ARM"
"2.4768444E7"	0	"14.630258490000001"	"LEFT_ARM"
"2.479338E7"	0	"14.669809271"	"LEFT_ARM"
"2.4819988E7"	0	"14.709360052000001"	"LEFT_ARM"
"2.4852388E7"	0	"14.748880313"	"LEFT_ARM"
"2.4878744E7"	0	"14.788400573"	"LEFT_ARM"
"2.4902508E7"	0	"14.827920834"	"LEFT_ARM"
"2.491496E7"	0	"14.867441094"	"LEFT_ARM"
"2.4946704E7"	0	"14.906991875000001"	"LEFT_ARM"
"2.4972974E7"	0	"14.946481615000001"	"LEFT_ARM"
"2.5010984E7"	0	"14.986052761000002"	"LEFT_ARM"
"2.5036718E7"	0	"15.025542552000001"	"LEFT_ARM"
"2.5021444E7"	0	"15.065093334"	"LEFT_ARM"
"2.4957532E7"	0	"15.104644115000001"	"LEFT_ARM"
"2.491351E7"	0	"15.144194896"	"LEFT_ARM"
"2.4869514E7"	0	"15.183715156000002"	"LEFT_ARM"
"2.4838568E7"	0	"15.223174375000001"	"LEFT_ARM"
"2.4787052E7"	0	"15.262694636"	"LEFT_ARM"
"2.476796E7"	0	"15.302306459"	"LEFT_ARM"
"2.4756904E7"	0	"15.341857240000001"	"LEFT_ARM"
"2.4766424E7"	0	"15.381377500000001"	"LEFT_ARM"
"2.477702E7"	0	"15.420897761"	"LEFT_ARM"
"2.4781664E7"	0	"15.460387500000001"	"LEFT_ARM"
"2.4782552E7"	0	"15.499968802000001"	"LEFT_ARM"
"2.4799932E7"	0	"15.539489063000001"	"LEFT_ARM"
"2.4817284E7"	0	"15.579009323000001"	"LEFT_ARM"
"2.4837626E7"	0	"15.618560104"	"LEFT_ARM"
"2.4848884E7"	0	"15.658049844"	"LEFT_ARM"
"2.4883102E7"	0	"15.697600625000002"	"LEFT_ARM"
"2.4902196E7"	0	"15.737120886000001"	"LEFT_ARM"
"2.49265E7"	0	"15.776671667"	"LEFT_ARM"
"2.4947188E7"	0	"15.816191927"	"LEFT_ARM"
"2.4977418E7"	0	"15.855712188000002"	"LEFT_ARM"
"2.500141E7"	0	"15.895232448000002"	"LEFT_ARM"
"2.5036232E7"	0	"15.934722240000001"	"LEFT_ARM"
"2.5049108E7"	0	"15.9742425"	"LEFT_ARM"
"2.5088492E7"	0	"16.015962761"	"LEFT_ARM"
"2.511342E7"	0	"16.055483021"	"LEFT_ARM"
"2.5097492E7"	0	"16.095033802"	"LEFT_ARM"
"2.5039476E7"	0	"16.134554063"	"LEFT_ARM"
"2.4994314E7"	0	"16.174074323"	"LEFT_ARM"
"2.4963E7"	0	"16.213564063"	"LEFT_ARM"
"2.492952E7"	0	"16.253175886"	"LEFT_ARM"
"2.4890572E7"	0	"16.292696146"	"LEFT_ARM"
"2.4877236E7"	0	"16.332246927"	"LEFT_ARM"
"2.4872934E7"	0	"16.371797709000003"	"LEFT_ARM"
"2.487216E7"	0	"16.41134849"	"LEFT_ARM"
"2.4875556E7"	0	"16.450899271"	"LEFT_ARM"
"2.4892164E7"	0	"16.490450052"	"LEFT_ARM"
"2.4888032E7"	0	"16.529970313"	"LEFT_ARM"
"2.4915444E7"	0	"16.569521094000002"	"LEFT_ARM"
"2.4928208E7"	0	"16.609071875"	"LEFT_ARM"
"2.4948184E7"	0	"16.648592136"	"LEFT_ARM"
"2.4961664E7"	0	"16.688142917"	"LEFT_ARM"
"2.4983404E7"	0	"16.727693698"	"LEFT_ARM"
"2.5007796E7"	0	"16.767244479000002"	"LEFT_ARM"
"2.5037828E7"	0	"16.806764740000002"	"LEFT_ARM"
"2.507139E7"	0	"16.846285"	"LEFT_ARM"
"2.5088748E7"	0	"16.885835781"	"LEFT_ARM"
"2.5119064E7"	0	"16.925295000000002"	"LEFT_ARM"
"2.5147668E7"	0	"16.964937344000003"	"LEFT_ARM"
"2.5181236E7"	0	"17.004488125"	"LEFT_ARM"
"2.52156E7"	0	"17.043564948"	"LEFT_ARM"
"2.523033E7"	0	"17.083115729"	"LEFT_ARM"
"2.5228508E7"	0	"17.122666511000002"	"LEFT_ARM"
"2.5187588E7"	0	"17.162156250000002"	"LEFT_ARM"
